log_volume,percentage_of_total_volume
2.9607692607202791,0.001255697595393529
2.9612613031598145,0.0012572341178163781
2.9616990143441893,0.0012587722698988305
2.962134564710746,0.0012603119568204775
2.9625649992675727,0.0012618532172027667
2.9630287265966446,0.0012633960397325365
2.9634762131401158,0.0012649405226750096
2.9638066115918384,0.0012664864677634526
2.9642469076813773,0.0012680336968865801
2.9647000030847659,0.0012695824922325334
2.965150217374716,0.0012711328704792448
2.9656178102871102,0.0012726849193404233
2.9660833309940933,0.0012742386396002751
2.9664876051365732,0.0012757938695402455
2.9669511297382933,0.0012773506885590778
2.9673986594850725,0.0012789091345273694
2.9678669152977428,0.0012804692376480519
2.9682988270423785,0.0012820309776629727
2.9686663170669534,0.0012835941463185205
2.9691177125051809,0.0012851587984732628
2.9695463674957487,0.0012867250285445667
2.9699956243401013,0.0012882928503124746
2.9704469314530049,0.0012898622948366815
2.9708863634728595,0.0012914333463808815
2.9713291416600933,0.0012930059953881871
2.971752194051279,0.0012945802235702531
2.972206872946801,0.0012961560209316673
2.9726241935650166,0.0012977334292500907
2.9730307733131967,0.0012993123294141517
2.9733587998863977,0.0013009890489010835
2.9737661783170224,0.0013024740320153212
2.9741483508604283,0.001304056989029819
2.974546765090853,0.0013056413921966764
2.9749719942980688,0.0013072411826449224
2.9754003161920455,0.0013088148322207929
2.9757737044684767,0.0013104037019132917
2.9761650907142556,0.0013119940358209121
2.9765774860423093,0.0013135858475131843
2.9769788034027012,0.0013151791369660668
2.9773682527775676,0.0013167739031159653
2.9777133677043652,0.0013183700094018297
2.9777359413626905,0.001319966785716693
2.9780913605099038,0.0013215642441007408
2.9784543813375133,0.0013231630332547488
2.978832290887564,0.0013247632026618357
2.9792338616881544,0.0013263648223106354
2.9796475177335475,0.001327967921018688
2.9800240439638341,0.0013295725087077105
2.9804388574041596,0.0013311785149645883
2.9808463570816643,0.0013327860654853572
2.9812224466861768,0.001334396805582156
2.9816259061398793,0.0013360054747779532
2.9820063348747969,0.0013376173890000593
2.9822768037353513,0.0013392306028683519
2.9826522040878065,0.0013408448800950228
2.9830217521174913,0.0013424605767283191
2.9834007381805385,0.0013440811745250739
2.9838044542719286,0.0013456961808746754
2.98418099038751,0.0013473161779498377
2.9845273133437926,0.0013491338490362189
2.9848444732530597,0.00135056002738651
2.9852302261018355,0.0013521839285644956
2.9856116946360123,0.0013538110260336571
2.9859656623278363,0.001355435959733273
2.9863087571040645,0.0013570639696970325
2.9866572194445453,0.0013586932682477873
2.9869099875916261,0.0013603237024632229
2.9872651195736837,0.001361955284394061
2.9876279403217465,0.0013635882038039518
2.9880045160372597,0.0013652225195546646
2.9883832224573355,0.0013668582788411618
2.9887079750225611,0.0013684953573202686
2.989004615698537,0.0013705232475978359
2.9892474493681167,0.0013717727850708933
2.989534977757403,0.0013734130664333939
2.9898868712596447,0.001375054536989404
2.9901919358259037,0.0013766972308151251
2.9905306471431081,0.0013783411486477505
2.9908322353676997,0.0013799863127873016
2.9910902368284549,0.0013816325471736864
2.9912260756924951,0.0013848675366967677
2.9912298465044374,0.0013849268145058745
2.9914893135176444,0.0013865744914088012
2.9918077310197977,0.0013882233035448718
2.9921267223225043,0.0013898733052938423
2.9924417510429633,0.0013915245238855141
2.9927318649043388,0.0013931768940903554
2.993035851790264,0.001394830412659688
2.9933118082503434,0.0013964850106765831
2.9935516678230916,0.0013981405982640867
2.9938616540230685,0.0013997972417526215
2.9941282357281915,0.0014014549485723464
2.9943816760280084,0.0014031155062062071
2.9946529647674351,0.0014047734232886819
2.9948797631058741,0.0014064340997664172
2.9951077778414392,0.0014080956739151115
2.9952923404156393,0.0014097580162796832
2.9954438141316153,0.0014114210089894619
2.9956168384682096,0.0014130846265213743
2.9956351945975497,0.0014180929790276672
2.9956351945975497,0.0014180929790276672
2.9956351945975497,0.0014180929790276672
2.9957723411237316,0.0014197408692509298
2.9959121462315523,0.0014214056730883855
2.9960697063755157,0.0014230710463489836
2.9961832003256603,0.0014316939100323296
2.9961832003256603,0.0014316939100323296
2.9961832003256603,0.0014316939100323296
2.9961832003256603,0.0014316939100323296
2.9961832003256603,0.0014316939100323296
2.9963096905168856,0.0014330676969585628
2.9964848724683182,0.0014347346317325539
2.9966092286037034,0.0014364020857345601
2.9967959137283575,0.0014380701829725311
2.9969560523889673,0.0014397390258848522
2.9971660818079151,0.00144140851405208
2.9973712742691987,0.0014430788026552255
2.9975006927874785,0.001444749661149651
2.9976908784084064,0.0014464212172279301
2.9978230807457256,0.0014484636616837606
2.9979659357678581,0.0014497660478648641
2.99815058767385,0.0014514393689251668
2.998277398768491,0.0014531133429793563
2.9984150905268141,0.0014547895948754674
2.9985597109305098,0.0014564627383744854
2.9986951583116559,0.0014604664249504142
2.9986951583116559,0.0014604664249504142
2.9987835088670733,0.0014614898976803171
2.9989129043587859,0.0014633290235831506
2.9990492936396214,0.0014648431588654672
2.9991610352612765,0.00146652054250236
2.9992987316820789,0.0014681983840265918
2.9993972058580471,0.0014698766849207557
2.9994813291040581,0.0014715553393863513
2.9995654882259823,0.0014748768390346078
2.9995659225202469,0.0014749427593632419
2.9996350206398881,0.0014765927316412407
2.9996969208853206,0.0014782722637412538
2.9997489065197116,0.0014799520164980701
2.9997911575105012,0.0014816319491142459
2.999833288390108,0.001483312040608037
2.9998733356138603,0.0014849922912854644
2.9999089293222112,0.0014866726865618287
2.999941754164241,0.0014883532167631723
2.9999641553286329,0.0014900338583128923
2.9999877766097924,0.0014917145789408021
2.9999999995657056,0.0014934668707515526
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0,0.0016277104480323535
3.0000000034743559,0.0016278607501031554
3.0000217141812451,0.0016295434313755891
3.0000541787656938,0.0016312225624190795
3.0000915235633379,0.0016329036609496925
3.0001324799980349,0.0016345849117572646
3.0001797676534445,0.0016362663354575959
3.0002315158239417,0.0016379479458023547
3.0002955991995828,0.0016396297839790244
3.0003657846175829,0.0016413118808390715
3.0004340774793188,0.0016437043141049306
3.0004881643825723,0.001644676809213262
3.0006025497554591,0.0016463597252558654
3.0006571598984051,0.0016480430334019295
3.0008063464432579,0.0016497285157476363
3.0009356113620416,0.0016514108676952562
3.00108438129222,0.001656599794077069
3.00108438129222,0.001656599794077069
3.00108438129222,0.001656599794077069
3.0012386521117502,0.001658150933167651
3.0013700184514676,0.0016598368067809188
3.0015585724726108,0.0016615233079513253
3.0017337128090005,0.0016632528535291775
3.0019316999006023,0.0016648984273138758
3.0021394523018112,0.0016665871424936846
3.0022306406496111,0.001668276397413844
3.00244698015471,0.001669966280636072
3.0026627496600118,0.0016716570231584968
3.0028900940032339,0.0016733486211208172
3.0031034793264229,0.0016750410642136268
3.0033453947739508,0.0016767344118014959
3.0035452000776708,0.0016784286160120207
3.0037799980174755,0.0016801236614171937
3.0039851806003677,0.0016818214206415886
3.0042016764797288,0.0016835162941551459
3.0043213737826426,0.0016860746245453025
3.0044193223717324,0.00168691149739506
3.0046525952148744,0.001688609945855242
3.0048758828621023,0.0016903093061317015
3.0051129379776476,0.0016920095590364395
3.0053618711110923,0.0016937107569082776
3.0055866796727946,0.001695412885217762
3.0058234894955422,0.0016971159020310953
3.0060685292805207,0.0016988199074641618
3.0063057922538894,0.0017005248564720347
3.006504551123713,0.0017022307064740378
3.006764352711103,0.001703937392279939
3.0070212439883606,0.0017056450877498555
3.007284921213409,0.0017073538273447938
3.0075607598864025,0.0017090635961404838
3.0078317986024969,0.0017107744609772407
3.0081046666063918,0.0017124864098164131
3.008374430698475,0.0017141994038054784
3.0086001717619175,0.0017165977095704606
3.0087696110556958,0.0017176280637441479
3.0090432236830669,0.0017193437121122517
3.0093305957150482,0.0017210604573757872
3.0096116213038733,0.0017227783259837208
3.0099101046278074,0.0017244973612707097
3.0102261538124582,0.0017262194947277882
3.0105265873417553,0.0017279390782271701
3.0107688474964656,0.0017296616628618025
3.0110648577293277,0.001731385236658792
3.0113823013257566,0.001733110048704289
3.0116908076802065,0.001734836123427338
3.0120045388196792,0.0017365634211287376
3.0123408440253456,0.0017382920175304066
3.0126667340338651,0.0017400219236071131
3.012949280571227,0.0017417530821469233
3.0132628974226043,0.0017434854115085721
3.0135931811692829,0.0017452190052075238
3.0139238805618622,0.0017469539140552209
3.0142596859190829,0.0017486901744383596
3.0145925462893932,0.0017504277972385416
3.0149232802157209,0.00175216672080377
3.0152366775273411,0.0017539087694189376
3.0155718170762991,0.0017556483554633452
3.0159090348237543,0.0017573911974617775
3.0162443819623257,0.0017591354235608548
3.0166078961322293,0.0017608810311395379
3.0169296524776215,0.0017626280220838155
3.0172156220388451,0.0017643762050113213
3.0175201347357552,0.0017661255997520817
3.0178613937225713,0.0017678763160708152
3.018204316341738,0.0017696283596889851
3.0185559610483095,0.0017713818540412841
3.018894435234774,0.0017731367110960894
3.0192065083518131,0.0017748929125483367
3.0195449697533232,0.0017766504279600607
3.0198945329298863,0.0017784093091615114
3.0202166169445053,0.001780169577800291
3.0205517672658337,0.0017819311786307069
3.0208615974782869,0.0017836940811162636
3.0211625043419117,0.0017854601755578189
3.0211892990699383,0.0017880198881357152
3.0213414243931149,0.0017889881207291648
3.0216509758189991,0.0017907542231848463
3.0219674565502359,0.0017925216092318126
3.0222900909271178,0.0017942903245472706
3.0226075440031952,0.0017960603120613762
3.022954865152268,0.0017978316426605762
3.0233152837106343,0.0017996044447393985
3.0236704749256895,0.0018013787004842617
3.0240244537731682,0.0018031544178364052
3.0243993367282944,0.0018049316048562762
3.0247547836653106,0.001806710255953673
3.0251020267988356,0.0018084903473482789
3.0254018009714434,0.0018102718029601697
3.0257500798201273,0.0018120545879105876
3.0261287586613261,0.0018138388542770633
3.0264972635730669,0.0018156266060711285
3.0268474827938627,0.0018174119285888609
3.0272201842323461,0.0018192006978723933
3.0275658590842744,0.0018209909397746678
3.0279251561759146,0.0018227826235746095
3.0283284638356323,0.0018245759095441207
3.0286659746758549,0.001826370712232684
3.0290390716803062,0.0018281670095232356
3.0293837776852097,0.0018301511039506794
3.0296943203159428,0.0018317638283315498
3.0300655870299522,0.00183356433956785
3.0304681589774294,0.001835370409375937
3.0308291566403911,0.0018371701798652836
3.0312089116076391,0.0018389754347711079
3.0315141057555786,0.0018407821390823216
3.0318849167475053,0.0018425902682501375
3.032254188471327,0.0018443999113309832
3.0326314128168956,0.0018462111287788139
3.0330076106337147,0.0018480239263376627
3.0333560070999113,0.0018498381930898617
3.033623804958181,0.0018516536975893619
3.0340087629160148,0.0018534706539722217
3.0343728309872238,0.0018552891534366785
3.0347492458742331,0.0018571092106845493
3.0351370411716023,0.0018589308637832662
3.0355117512561267,0.0018607541392026636
3.0359052115917526,0.0018625790310232123
3.0362960395888332,0.0018644055332410368
3.0366436543379085,0.0018662336086289124
3.0370003663886735,0.0018680631817968385
3.0372939314325644,0.0018698940181263298
3.0375728245508529,0.0018717261303914858
3.0378339976583786,0.0018735593011379693
3.0382226383687185,0.0018754439642421465
3.03858930766778,0.0018772301249501829
3.0389617065120418,0.0018790679063276031
3.0393372739839246,0.0018809072601817258
3.0396889215858476,0.0018827481630801742
3.040041538960804,0.0018845905679421829
3.0403996362971015,0.0018864344502553666
3.0407602921357189,0.0018882799049438428
3.0410719927072343,0.001890126776433603
3.0413415498948795,0.0018919749208774228
